placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
zip/10035,10035,2018,35743,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2019,36048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2020,36999,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2021,37042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2022,38595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2011,22371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2012,22413,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2013,23132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2014,24127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2015,25799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2016,25987,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2017,26868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2018,27428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2019,28487,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2020,28231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2021,30437,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10036,10036,2022,30930,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2011,17489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2012,17099,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2013,17377,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2014,18041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2015,18777,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2016,20112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2017,21184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2018,21139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2019,20462,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2020,19177,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2021,19374,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2022,19138,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2011,19530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2012,20042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2013,20082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2014,20997,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2015,21464,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2016,22300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2017,22457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2018,22800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2019,23311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2020,24205,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2021,23356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2022,23343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2011,25257,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2012,25372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2013,26577,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2014,25952,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2015,26697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2016,27471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2017,27203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2018,27726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2019,27854,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2020,27090,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2021,27234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2022,29887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2011,43753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2012,43650,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2013,44825,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2014,45278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2015,44378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2016,45033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2017,46003,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2018,44571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2019,44800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2020,45197,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2021,45771,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2022,43653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2011,11399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2012,12311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2013,12346,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2014,12050,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2015,11783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2016,11731,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2017,11945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2018,11682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2019,12440,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2020,12770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2021,12155,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2022,11846,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2011,32193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2012,32807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2013,32797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2014,31761,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2015,30237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2016,30001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2017,29565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2018,28109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2019,29530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2020,30339,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2021,31270,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2022,30859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
